gene	cell_type	stage	gene_name	common_name	og	pfam	expression_fc	expression_umifrac	gene_score	zscore	motif	id	target_gene	target_gene_name	target_common_name	target_og	target_pfam	target_expression_fc	target_expression_umifrac	target_gene_score	target_accessibility	motif_score	peak_tf_correlation_score	in_silico_chip_score	exp_thrs	acc_thrs	target_self	target_TF	target_active_TF
Nvec_v1g241767	cnidocyte	adult	""	""	bZIP.HG1.3:like:JUN/JUNB/JUND	Jun	1.85572288069688	0.0714069614270869	2.62671695143054	22.987272755658	ARCH364_Creb3l2/Creb3l1_Cre...	Nvec_v1g241767__ARCH364_Creb3l2/Creb3l1_Cre...	Nvec_vc1.1_XM_001631763.3	""	PaxA	Homeodomains.HG2.49:like:PAX1/PAX9	PAX	2.36117330388841	0.15784696736514	6.62005266150668	0.723854599376131	0.53	0.57	0.23	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_v1g241767	cnidocyte	adult	""	""	bZIP.HG1.3:like:JUN/JUNB/JUND	Jun	1.85572288069688	0.0714069614270869	2.62671695143054	22.987272755658	ARCH364_Creb3l2/Creb3l1_Cre...	Nvec_v1g241767__ARCH364_Creb3l2/Creb3l1_Cre...	Nvec_vc1.1_XM_032364331.2	""	TEAD	TEA.HG1.0:TEAD1/TEAD2/TEAD3/TEAD4	TEA	2.64343492137521	0.172880011876105	3.75179599959295	0.183367935447537	0.48	0.43	0.13	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_032364887.2	Foxl2	FoxL2	Forkhead.HG1.20:FOXL2	Forkhead	5.30378273777692	0.751652225548283	3.67102070041199	0.448038415834352	1	0.46	0.33	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	0.907909592991001	0.91	0.425	0.275	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	0.907909592991001	1	0.425	0.275	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_v1g241767	""	""	bZIP.HG1.3:like:JUN/JUNB/JUND	Jun	1.85572288069688	0.0714069614270869	2.62671695143054	1.19921086592573	0.91	0.23	0.14	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	2.04738286730194	1	0.445	0.33	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_048730283.1	Atf3/Jdp2	""	bZIP.HG1.17:ATF3/JDP2	bZIP_1	2.68391673637204	0.148451314545786	6.11831716141491	0.426606589826245	0.91	0.2	0.12	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001631093.3	Atf3/Jdp2	""	bZIP.HG1.17:ATF3/JDP2	bZIP_1	2.68616455432311	0.263078278941899	3.93750631390743	0.526168580712488	0.91	0.285	0.17	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_032363992.2	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	0.390609339661792	1	0.36	0.25	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001631763.3	""	PaxA	Homeodomains.HG2.49:like:PAX1/PAX9	PAX	2.36117330388841	0.15784696736514	6.62005266150668	2.44599416183517	1	0.47	0.35	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_032374029.2	Jund/Junb/Jun	""	bZIP.HG1.6:JUN/JUNB/JUND	Jun/bZIP_1	2.12611575454055	0.112747833832243	4.67765996575772	0.961967538587701	0.91	0.31	0.21	1.4	0.0650080540022184	TRUE	TRUE	FALSE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_048721414.1	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	2.39287865558945	0.174759142439976	8.24264036384624	0.539175871890419	1	0.243333333333333	0.17	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_001639701.3	cnidocyte	adult	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	23.5149489626262	ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_001639701.3__ARCH1170_/Sox4/Sox11_Sox13/...	Nvec_vc1.1_XM_048721414.1	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	2.39287865558945	0.174759142439976	8.24264036384624	0.539175871890419	0.91	0.243333333333333	0.17	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_v1g19278	cnidocyte	adult	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	37.6962574837488	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.85227733113607	0.67	0.403333333333333	0.168333333333333	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_v1g19278	cnidocyte	adult	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	37.6962574837488	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.85227733113607	0.74	0.403333333333333	0.168333333333333	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_v1g19278	cnidocyte	adult	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	37.6962574837488	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.85227733113607	0.54	0.403333333333333	0.168333333333333	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_v1g19278	cnidocyte	adult	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	37.6962574837488	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.85227733113607	0.53	0.403333333333333	0.168333333333333	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_v1g19278	cnidocyte	adult	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	37.6962574837488	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.85227733113607	0.61	0.403333333333333	0.168333333333333	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_v1g19278	cnidocyte	adult	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	37.6962574837488	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048730283.1	Atf3/Jdp2	""	bZIP.HG1.17:ATF3/JDP2	bZIP_1	2.68391673637204	0.148451314545786	6.11831716141491	2.88264277293602	0.51	0.33	0.13	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_v1g19278	cnidocyte	adult	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	37.6962574837488	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_032363992.2	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	1.12793090609085	0.6	0.38	0.14	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_v1g19278	cnidocyte	adult	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	37.6962574837488	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_032363992.2	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	1.12793090609085	0.52	0.38	0.14	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_v1g19278	cnidocyte	adult	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	37.6962574837488	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_032374029.2	Jund/Junb/Jun	""	bZIP.HG1.6:JUN/JUNB/JUND	Jun/bZIP_1	2.12611575454055	0.112747833832243	4.67765996575772	1.30267733261765	0.78	0.33	0.18	1.4	0.0650080540022184	FALSE	TRUE	FALSE
Nvec_v1g19278	cnidocyte	adult	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	37.6962574837488	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_032364331.2	""	TEAD	TEA.HG1.0:TEAD1/TEAD2/TEAD3/TEAD4	TEA	2.64343492137521	0.172880011876105	3.75179599959295	0.677921286413373	0.49	0.51	0.19	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_048721414.1	cnidocyte	adult	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	2.39287865558945	0.174759142439976	8.24264036384624	31.3633787545477	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048721414.1__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.85227733113607	0.67	0.338333333333333	0.143333333333333	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_048721414.1	cnidocyte	adult	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	2.39287865558945	0.174759142439976	8.24264036384624	31.3633787545477	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048721414.1__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.85227733113607	0.74	0.338333333333333	0.143333333333333	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_048721414.1	cnidocyte	adult	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	2.39287865558945	0.174759142439976	8.24264036384624	31.3633787545477	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048721414.1__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.85227733113607	0.54	0.338333333333333	0.143333333333333	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_048721414.1	cnidocyte	adult	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	2.39287865558945	0.174759142439976	8.24264036384624	31.3633787545477	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048721414.1__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.85227733113607	0.53	0.338333333333333	0.143333333333333	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_048721414.1	cnidocyte	adult	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	2.39287865558945	0.174759142439976	8.24264036384624	31.3633787545477	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048721414.1__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.85227733113607	0.61	0.338333333333333	0.143333333333333	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_048721414.1	cnidocyte	adult	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	2.39287865558945	0.174759142439976	8.24264036384624	31.3633787545477	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048721414.1__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_001637272.3	""	""	zf-C2H2.HG95.1:NA	HNF-1_N/zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2	2.83319927701598	0.214220884281261	4.98388511487137	1.15150112880409	0.66	0.29	0.13	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_048721414.1	cnidocyte	adult	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	2.39287865558945	0.174759142439976	8.24264036384624	31.3633787545477	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048721414.1__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_032363992.2	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	1.12793090609085	0.6	0.335	0.13	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_048721414.1	cnidocyte	adult	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	2.39287865558945	0.174759142439976	8.24264036384624	31.3633787545477	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048721414.1__ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_032363992.2	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	1.12793090609085	0.52	0.335	0.13	1.4	0.0650080540022184	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032363992.2	cnidocyte	adult	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	32.7741869162849	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	Nvec_vc1.1_XM_032364887.2	Foxl2	FoxL2	Forkhead.HG1.20:FOXL2	Forkhead	5.30378273777692	0.751652225548283	3.67102070041199	0.248695515908169	0.74	0.3	0.14	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032363992.2	cnidocyte	adult	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	32.7741869162849	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	Nvec_vc1.1_XM_032364887.2	Foxl2	FoxL2	Forkhead.HG1.20:FOXL2	Forkhead	5.30378273777692	0.751652225548283	3.67102070041199	0.248695515908169	0.7	0.3	0.14	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032363992.2	cnidocyte	adult	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	32.7741869162849	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	Nvec_v1g19278	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.46861285103434	0.0695278308632162	2.47802797290401	2.9411465857247	0.78	0.425	0.255	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032363992.2	cnidocyte	adult	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	32.7741869162849	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	Nvec_vc1.1_XM_001641129.3	Zfp281/Zfp148	ZNF845	zf-C2H2.HG3.8:like:ZNF770	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2	5.66570024166599	0.522398296756057	13.6829818999011	1.17925514389811	0.69	0.26	0.12	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032363992.2	cnidocyte	adult	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	32.7741869162849	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	Nvec_vc1.1_XM_001639701.3	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	1.52085496126351	0.73	0.383333333333333	0.2	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032363992.2	cnidocyte	adult	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	32.7741869162849	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	Nvec_vc1.1_XM_001639701.3	""	NvSox2	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	1.85772218142199	0.0751652225548283	11.5404509863583	1.52085496126351	0.72	0.383333333333333	0.2	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032363992.2	cnidocyte	adult	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	32.7741869162849	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	0.27058450989834	0.75	0.28	0.145	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032363992.2	cnidocyte	adult	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	32.7741869162849	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	0.27058450989834	0.76	0.28	0.145	1.4	0.0650080540022184	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032363992.2	cnidocyte	adult	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	3.09835563228198	0.272473931761253	8.22869402332946	32.7741869162849	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	Nvec_vc1.1_XM_001631763.3	""	PaxA	Homeodomains.HG2.49:like:PAX1/PAX9	PAX	2.36117330388841	0.15784696736514	6.62005266150668	1.16910026744165	0.81	0.53	0.33	1.4	0.0650080540022184	TRUE	TRUE	TRUE
