motif_name	source	TF_Name	cluster
M00787_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	595
M00787_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	595
M00787_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	595
M00787_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	595
M02937_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1008
M02937_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	1008
M02937_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1008
M02937_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1008
M03704_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1397
M03704_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	1397
M03704_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1397
M03704_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1397
M04400_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1397
M04400_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	1397
M04400_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1397
M04400_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1397
M04401_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1691
M04401_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	1691
M04401_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1691
M04401_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1691
M04410_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1696
M04410_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1696
M04410_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1696
M04411_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1697
M04411_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1697
M04411_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1697
M04418_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1698
M04418_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1698
M04418_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1698
M04419_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1699
M04419_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1699
M04419_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1699
M04420_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1700
M04420_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1700
M04420_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1700
M04430_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1701
M04430_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	1701
M04430_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1701
M04430_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1701
M04431_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1702
M04431_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	1702
M04431_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1702
M04431_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1702
M04432_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1701
M04432_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	1701
M04432_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	1701
M04432_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1701
M04455_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1710
M04455_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1710
M04456_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1711
M04456_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1711
M04463_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1710
M04463_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1710
M04464_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	1714
M04464_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	1714
M06163_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2343
M06163_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2343
M06163_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2343
M06163_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2343
M06164_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2344
M06164_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2344
M06164_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2344
M06164_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2344
M06171_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2348
M06171_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2348
M06171_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2348
M06171_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2348
M06172_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2349
M06172_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2349
M06172_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2349
M06172_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2349
M08021_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2609
M08021_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2609
M08086_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2624
M08086_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2624
M08086_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2624
M08091_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2626
M08091_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2626
M08099_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2629
M08099_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2629
M08243_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2609
M08243_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2609
M08293_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2706
M08293_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2706
M08298_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2708
M08298_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2708
M08298_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2708
M08298_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2708
M08299_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2709
M08299_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2709
M08299_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2709
M08299_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2709
M08857_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2754
M08857_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2754
M08857_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2754
M08857_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2754
M08867_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2756
M08867_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2756
M08868_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2757
M08868_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2757
M08868_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2757
M08871_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2758
M08871_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2758
M08876_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2761
M08876_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2761
M08876_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2761
M08879_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2762
M08879_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2762
M08879_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2762
M08879_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2762
M08894_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2609
M08894_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2609
M08962_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2754
M08962_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2754
M08962_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2754
M08962_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2754
M08964_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2774
M08964_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2774
M08965_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2775
M08965_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2775
M08965_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2775
M08982_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2761
M08982_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2761
M08982_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2761
M09000_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2756
M09000_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2756
M09008_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2758
M09008_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2758
M09502_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	555
M09502_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	555
M09502_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	555
M09516_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	2993
M09516_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	2993
M10186_2.00	CisBP_I	Nvec_vc1.1_XM_032381586.2	3096
M10186_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	3096
M10186_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	3096
M10186_2.00	CisBP_I	Nvec_vc1.1_XM_032369437.2	3096
M02929_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	1006
M03673_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	1393
M03691_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	1396
M04655_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	1738
M04656_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	1739
M06085_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	2332
M06086_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	2333
M06087_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	2334
M06139_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	2337
M06140_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	2338
M08397_2.00	CisBP_I	Nvec_vc1.1_XM_032381270.2	2719
M02877_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	992
M04406_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	1692
M04407_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	1693
M04408_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	1694
M04409_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	1695
M05845_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2285
M06053_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2325
M06054_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2326
M06055_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2327
M06144_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2339
M06145_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2340
M07855_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2561
M07856_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2562
M07857_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2563
M07858_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2561
M07859_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2564
M07860_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2565
M07861_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2561
M08085_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2623
M08237_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2702
M08288_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2705
M08865_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2565
M08971_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	2776
M10138_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	3094
M10139_2.00	CisBP_I	Nvec_vc1.1_XM_048729815.1	3095
M03668_2.00	CisBP_I	Nvec_vc1.1_XM_048728976.1	1392
M03668_2.00	CisBP_I	Nvec_vc1.1_XM_048729481.1	1392
M05861_2.00	CisBP_I	Nvec_vc1.1_XM_048728976.1	2290
M05861_2.00	CisBP_I	Nvec_vc1.1_XM_048729481.1	2290
M06062_2.00	CisBP_I	Nvec_vc1.1_XM_048728976.1	2328
M06062_2.00	CisBP_I	Nvec_vc1.1_XM_048729481.1	2328
M06063_2.00	CisBP_I	Nvec_vc1.1_XM_048728976.1	2329
M06063_2.00	CisBP_I	Nvec_vc1.1_XM_048729481.1	2329
M06468_2.00	CisBP_I	Nvec_vc1.1_XM_048728976.1	2328
M06468_2.00	CisBP_I	Nvec_vc1.1_XM_048729481.1	2328
M00617_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	595
M00617_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	595
M06169_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2346
M06169_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2346
M06170_2.00	CisBP_I	Nvec_vc1.1_XM_032367802.2	2347
M06170_2.00	CisBP_I	Nvec_vc1.1_XM_032381562.2	2347
M00239_2.00	CisBP_I	Nvec_vc1.1_XM_001636315.3	640
M00240_2.00	CisBP_I	Nvec_vc1.1_XM_001636315.3	640
M04523_2.00	CisBP_I	Nvec_vc1.1_XM_001636315.3	1728
M04524_2.00	CisBP_I	Nvec_vc1.1_XM_001636315.3	1729
M06165_2.00	CisBP_I	Nvec_vc1.1_XM_001636315.3	2345
M08098_2.00	CisBP_I	Nvec_vc1.1_XM_001636315.3	2628
M08909_2.00	CisBP_I	Nvec_vc1.1_XM_001636315.3	2768
M08977_2.00	CisBP_I	Nvec_vc1.1_XM_001636315.3	2777
M09514_2.00	CisBP_I	Nvec_vc1.1_XM_001636315.3	449
M00621_2.00	CisBP_I	Nvec_vc1.1_XM_048729481.1	759
M00133_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	594
M00133_2.00	CisBP_I	Nvec_vc1.1_XM_032384450.2	594
M00133_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	594
M00765_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	778
M00765_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	778
M01862_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	778
M01862_2.00	CisBP_I	Nvec_vc1.1_XM_032384450.2	778
M01862_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	778
M02879_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	993
M02879_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	993
M02910_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	1003
M02910_2.00	CisBP_I	Nvec_vc1.1_XM_032384450.2	1003
M02910_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	1003
M02921_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	1005
M02921_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	1005
M04558_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	1732
M04558_2.00	CisBP_I	Nvec_vc1.1_XM_032384450.2	1732
M04558_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	1732
M04559_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	1733
M04559_2.00	CisBP_I	Nvec_vc1.1_XM_032384450.2	1733
M04559_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	1733
M04605_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	1735
M04605_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	1735
M04606_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	1736
M04606_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	1736
M05859_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2288
M05859_2.00	CisBP_I	Nvec_vc1.1_XM_032384450.2	2288
M05859_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2288
M06159_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2341
M06159_2.00	CisBP_I	Nvec_vc1.1_XM_032384450.2	2341
M06159_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2341
M06160_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2342
M06160_2.00	CisBP_I	Nvec_vc1.1_XM_032384450.2	2342
M06160_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2342
M08096_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2627
M08096_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2627
M08296_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2707
M08296_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2707
M08363_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2717
M08363_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2717
M08873_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2759
M08873_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2759
M08920_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2770
M08920_2.00	CisBP_I	Nvec_vc1.1_XM_032384450.2	2770
M08920_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2770
M08938_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2771
M08938_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2771
M08963_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2773
M08963_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2773
M08975_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2759
M08975_2.00	CisBP_I	Nvec_vc1.1_XM_032384450.2	2759
M08975_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2759
M08978_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	2770
M08978_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	2770
M10294_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	3101
M10294_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	3101
M10300_2.00	CisBP_I	Nvec_vc1.1_XM_032384447.2	3102
M10300_2.00	CisBP_I	Nvec_vc1.1_XM_032384420.2	3102
M00777_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	780
M02903_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	1002
M04489_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	1717
M04490_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	1718
M04537_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	1730
M04538_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	1731
M04539_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	1730
M04540_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	1731
M08088_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	2625
M08246_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	2609
M08317_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	2713
M08880_2.00	CisBP_I	Nvec_vc1.1_XM_001639547.3	2763
M00232_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	638
M00233_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	639
M00375_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	704
M00622_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	760
M00776_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	779
M00778_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	781
M01864_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	857
M02883_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	994
M02884_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	995
M02885_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	996
M02886_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	997
M02889_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	998
M02890_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	999
M02915_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	1004
M02931_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	995
M02932_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	1007
M04437_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	1703
M04438_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	1704
M04439_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	1705
M04440_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	1706
M04461_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	1712
M04462_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	1713
M04583_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	1712
M04584_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	1734
M05860_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2289
M06072_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2330
M06073_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2331
M07927_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2566
M07928_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2567
M07929_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2568
M08302_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2710
M08349_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2716
M08882_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2764
M08884_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2765
M08994_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2778
M08996_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	2779
M09506_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	350
M09515_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	351
M10188_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	3097
M10197_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	3098
M10216_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	3099
M10279_2.00	CisBP_I	Nvec_vc1.1_XM_032366627.2	3100
M04511_2.00	CisBP_I	Nvec_vc1.1_XM_032366225.2	1723
M04512_2.00	CisBP_I	Nvec_vc1.1_XM_032366225.2	1724
M04513_2.00	CisBP_I	Nvec_vc1.1_XM_032366225.2	1725
M04514_2.00	CisBP_I	Nvec_vc1.1_XM_032366225.2	1726
M08323_2.00	CisBP_I	Nvec_vc1.1_XM_032366225.2	2714
M08907_2.00	CisBP_I	Nvec_vc1.1_XM_032366225.2	2767
M08987_2.00	CisBP_I	Nvec_vc1.1_XM_032366225.2	2767
M08104_2.00	CisBP_I	Nvec_vc1.1_XM_001640726.3	2630
M08104_2.00	CisBP_I	Nvec_vc1.1_XM_048729090.1	2630
M08104_2.00	CisBP_N	Nvec_NVE9292	2630
M09018_2.00	CisBP_I	Nvec_vc1.1_XM_001640726.3	2781
M09018_2.00	CisBP_I	Nvec_vc1.1_XM_048729090.1	2781
M09018_2.00	CisBP_N	Nvec_NVE9292	2781
M09019_2.00	CisBP_I	Nvec_vc1.1_XM_001640726.3	2781
M09019_2.00	CisBP_I	Nvec_vc1.1_XM_048729090.1	2781
M10405_2.00	CisBP_I	Nvec_vc1.1_XM_001640726.3	3107
M10405_2.00	CisBP_I	Nvec_vc1.1_XM_048729090.1	3107
M10405_2.00	CisBP_N	Nvec_NVE9292	3107
M01207_2.00	CisBP_D	Nvec_vc1.1_XM_001633482.3	818
M01913_2.00	CisBP_I	Nvec_vc1.1_XM_048731147.1	861
M01906_2.00	CisBP_I	Nvec_vc1.1_XM_048726872.1	858
M01909_2.00	CisBP_I	Nvec_vc1.1_XM_048726872.1	859
M01911_2.00	CisBP_I	Nvec_vc1.1_XM_048726872.1	860
M00656_2.00	CisBP_I	Nvec_vc1.1_XM_032382520.2	761
M00656_2.00	CisBP_I	Nvec_vc1.1_XM_032369373.2	761
M00656_2.00	CisBP_I	Nvec_vc1.1_XM_001628087.3	761
M00656_2.00	CisBP_I	Nvec_vc1.1_XM_032375670.2	761
M00656_2.00	CisBP_I	Nvec_vc1.1_XM_032371744.2	761
M00656_2.00	CisBP_I	Nvec_vc1.1_XM_032377759.2	761
M00656_2.00	CisBP_I	Nvec_vc1.1_XM_032362387.2	761
M00659_2.00	CisBP_I	Nvec_vc1.1_XM_032382520.2	762
M00659_2.00	CisBP_I	Nvec_vc1.1_XM_032369373.2	762
M00659_2.00	CisBP_I	Nvec_vc1.1_XM_001628087.3	762
M00659_2.00	CisBP_I	Nvec_vc1.1_XM_032375670.2	762
M00659_2.00	CisBP_I	Nvec_vc1.1_XM_032371744.2	762
M00659_2.00	CisBP_I	Nvec_vc1.1_XM_032377759.2	762
M00659_2.00	CisBP_I	Nvec_vc1.1_XM_032362387.2	762
M00789_2.00	CisBP_I	Nvec_vc1.1_XM_032382520.2	783
M00789_2.00	CisBP_I	Nvec_vc1.1_XM_032369373.2	783
M00789_2.00	CisBP_I	Nvec_vc1.1_XM_001628087.3	783
M01211_2.00	CisBP_I	Nvec_vc1.1_XM_032382520.2	820
M01211_2.00	CisBP_I	Nvec_vc1.1_XM_032369373.2	820
M01211_2.00	CisBP_I	Nvec_vc1.1_XM_001628087.3	820
M01211_2.00	CisBP_I	Nvec_vc1.1_XM_032375670.2	820
M01211_2.00	CisBP_I	Nvec_vc1.1_XM_032371744.2	820
M01211_2.00	CisBP_I	Nvec_vc1.1_XM_032377759.2	820
M01211_2.00	CisBP_I	Nvec_vc1.1_XM_032362387.2	820
M01927_2.00	CisBP_I	Nvec_vc1.1_XM_032382520.2	862
M01927_2.00	CisBP_I	Nvec_vc1.1_XM_032369373.2	862
M01927_2.00	CisBP_I	Nvec_vc1.1_XM_001628087.3	862
M01927_2.00	CisBP_I	Nvec_vc1.1_XM_032375670.2	862
M01927_2.00	CisBP_I	Nvec_vc1.1_XM_032371744.2	862
M01927_2.00	CisBP_I	Nvec_vc1.1_XM_032377759.2	862
M01927_2.00	CisBP_I	Nvec_vc1.1_XM_032362387.2	862
M01928_2.00	CisBP_I	Nvec_vc1.1_XM_032382520.2	762
M01928_2.00	CisBP_I	Nvec_vc1.1_XM_032369373.2	762
M01928_2.00	CisBP_I	Nvec_vc1.1_XM_001628087.3	762
M01928_2.00	CisBP_I	Nvec_vc1.1_XM_032375670.2	762
M01928_2.00	CisBP_I	Nvec_vc1.1_XM_032371744.2	762
