motif_name,source,TF_Name
M04419_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M04419_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M04419_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M04420_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M04420_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M04420_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M04430_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M04430_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M04430_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M04430_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M04431_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M04431_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M04431_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M04431_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M04432_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M04432_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M04432_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M04432_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M04455_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M04455_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M04456_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M04456_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M04463_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M04463_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M04464_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M04464_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M06163_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M06163_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M06163_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M06163_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M06164_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M06164_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M06164_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M06164_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M06171_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M06171_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M06171_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M06171_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M06172_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M06172_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M06172_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M06172_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08021_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08021_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08086_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08086_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08086_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08091_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08091_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08099_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08099_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08243_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08243_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08293_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08293_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08298_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08298_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M08298_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08298_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08299_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08299_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M08299_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08299_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08857_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08857_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M08857_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08857_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08867_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08867_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08868_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08868_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08868_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08871_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08871_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08876_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08876_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08876_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08879_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08879_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M08879_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08879_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08894_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08894_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08962_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08962_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M08962_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08962_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08964_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08964_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08965_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08965_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08965_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M08982_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M08982_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M08982_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M09000_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M09000_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M09008_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M09008_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M09502_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M09502_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M09502_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M09516_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M09516_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M10186_2.00,CisBP_I,Nvec_vc1.1_XM_032381586.2
M10186_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M10186_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M10186_2.00,CisBP_I,Nvec_vc1.1_XM_032369437.2
M02929_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M03673_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M03691_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M04655_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M04656_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M06085_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M06086_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M06087_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M06139_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M06140_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M08397_2.00,CisBP_I,Nvec_vc1.1_XM_032381270.2
M02877_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M04406_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M04407_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M04408_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M04409_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M05845_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M06053_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M06054_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M06055_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M06144_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M06145_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M07855_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M07856_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M07857_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M07858_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M07859_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M07860_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M07861_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M08085_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M08237_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M08288_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M08865_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M08971_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M10138_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M10139_2.00,CisBP_I,Nvec_vc1.1_XM_048729815.1
M03668_2.00,CisBP_I,Nvec_vc1.1_XM_048728976.1
M03668_2.00,CisBP_I,Nvec_vc1.1_XM_048729481.1
M05861_2.00,CisBP_I,Nvec_vc1.1_XM_048728976.1
M05861_2.00,CisBP_I,Nvec_vc1.1_XM_048729481.1
M06062_2.00,CisBP_I,Nvec_vc1.1_XM_048728976.1
M06062_2.00,CisBP_I,Nvec_vc1.1_XM_048729481.1
M06063_2.00,CisBP_I,Nvec_vc1.1_XM_048728976.1
M06063_2.00,CisBP_I,Nvec_vc1.1_XM_048729481.1
M06468_2.00,CisBP_I,Nvec_vc1.1_XM_048728976.1
M06468_2.00,CisBP_I,Nvec_vc1.1_XM_048729481.1
M00617_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M00617_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M06169_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M06169_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M06170_2.00,CisBP_I,Nvec_vc1.1_XM_032367802.2
M06170_2.00,CisBP_I,Nvec_vc1.1_XM_032381562.2
M00239_2.00,CisBP_I,Nvec_vc1.1_XM_001636315.3
M00240_2.00,CisBP_I,Nvec_vc1.1_XM_001636315.3
M04523_2.00,CisBP_I,Nvec_vc1.1_XM_001636315.3
M04524_2.00,CisBP_I,Nvec_vc1.1_XM_001636315.3
M06165_2.00,CisBP_I,Nvec_vc1.1_XM_001636315.3
M08098_2.00,CisBP_I,Nvec_vc1.1_XM_001636315.3
M08909_2.00,CisBP_I,Nvec_vc1.1_XM_001636315.3
M08977_2.00,CisBP_I,Nvec_vc1.1_XM_001636315.3
M09514_2.00,CisBP_I,Nvec_vc1.1_XM_001636315.3
M00621_2.00,CisBP_I,Nvec_vc1.1_XM_048729481.1
M00133_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M00133_2.00,CisBP_I,Nvec_vc1.1_XM_032384450.2
M00133_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M00765_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M00765_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M01862_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M01862_2.00,CisBP_I,Nvec_vc1.1_XM_032384450.2
M01862_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M02879_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M02879_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M02910_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M02910_2.00,CisBP_I,Nvec_vc1.1_XM_032384450.2
M02910_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M02921_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M02921_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M04558_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M04558_2.00,CisBP_I,Nvec_vc1.1_XM_032384450.2
M04558_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M04559_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M04559_2.00,CisBP_I,Nvec_vc1.1_XM_032384450.2
M04559_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M04605_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M04605_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M04606_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M04606_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M05859_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M05859_2.00,CisBP_I,Nvec_vc1.1_XM_032384450.2
M05859_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M06159_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M06159_2.00,CisBP_I,Nvec_vc1.1_XM_032384450.2
M06159_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M06160_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M06160_2.00,CisBP_I,Nvec_vc1.1_XM_032384450.2
M06160_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M08096_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M08096_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M08296_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M08296_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M08363_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M08363_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M08873_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M08873_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M08920_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M08920_2.00,CisBP_I,Nvec_vc1.1_XM_032384450.2
M08920_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M08938_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M08938_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M08963_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M08963_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M08975_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M08975_2.00,CisBP_I,Nvec_vc1.1_XM_032384450.2
M08975_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M08978_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M08978_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M10294_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M10294_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M10300_2.00,CisBP_I,Nvec_vc1.1_XM_032384447.2
M10300_2.00,CisBP_I,Nvec_vc1.1_XM_032384420.2
M00777_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M02903_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M04489_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M04490_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M04537_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M04538_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M04539_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M04540_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M08088_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M08246_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M08317_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M08880_2.00,CisBP_I,Nvec_vc1.1_XM_001639547.3
M00232_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M00233_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M00375_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M00622_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M00776_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M00778_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M01864_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M02883_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M02884_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M02885_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M02886_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M02889_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M02890_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M02915_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M02931_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M02932_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M04437_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M04438_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M04439_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M04440_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M04461_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M04462_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M04583_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M04584_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M05860_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M06072_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M06073_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M07927_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M07928_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M07929_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M08302_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M08349_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M08882_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M08884_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M08994_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M08996_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M09506_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M09515_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M10188_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M10197_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M10216_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M10279_2.00,CisBP_I,Nvec_vc1.1_XM_032366627.2
M04511_2.00,CisBP_I,Nvec_vc1.1_XM_032366225.2
M04512_2.00,CisBP_I,Nvec_vc1.1_XM_032366225.2
M04513_2.00,CisBP_I,Nvec_vc1.1_XM_032366225.2
M04514_2.00,CisBP_I,Nvec_vc1.1_XM_032366225.2
M08323_2.00,CisBP_I,Nvec_vc1.1_XM_032366225.2
M08907_2.00,CisBP_I,Nvec_vc1.1_XM_032366225.2
M08987_2.00,CisBP_I,Nvec_vc1.1_XM_032366225.2
M08104_2.00,CisBP_I,Nvec_vc1.1_XM_001640726.3
M08104_2.00,CisBP_I,Nvec_vc1.1_XM_048729090.1
M08104_2.00,CisBP_N,Nvec_NVE9292
M09018_2.00,CisBP_I,Nvec_vc1.1_XM_001640726.3
M09018_2.00,CisBP_I,Nvec_vc1.1_XM_048729090.1
M09018_2.00,CisBP_N,Nvec_NVE9292
M09019_2.00,CisBP_I,Nvec_vc1.1_XM_001640726.3
M09019_2.00,CisBP_I,Nvec_vc1.1_XM_048729090.1
M10405_2.00,CisBP_I,Nvec_vc1.1_XM_001640726.3
M10405_2.00,CisBP_I,Nvec_vc1.1_XM_048729090.1
M10405_2.00,CisBP_N,Nvec_NVE9292
M01207_2.00,CisBP_D,Nvec_vc1.1_XM_001633482.3
M01913_2.00,CisBP_I,Nvec_vc1.1_XM_048731147.1
M01906_2.00,CisBP_I,Nvec_vc1.1_XM_048726872.1
M01909_2.00,CisBP_I,Nvec_vc1.1_XM_048726872.1
M01911_2.00,CisBP_I,Nvec_vc1.1_XM_048726872.1
M00656_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M00656_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M00656_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M00656_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M00656_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M00656_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M00656_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M00659_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M00659_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M00659_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M00659_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M00659_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M00659_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M00659_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M00789_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M00789_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M00789_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M01211_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M01211_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M01211_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M01211_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M01211_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M01211_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M01211_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M01927_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M01927_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M01927_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M01927_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M01927_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M01927_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M01927_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M01928_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M01928_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M01928_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M01928_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M01928_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M01928_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M01928_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M01929_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M01929_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M01929_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M01929_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M01929_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M01929_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M01929_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M01930_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M01930_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M01930_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M01930_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M01930_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M01930_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M01930_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M01931_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M01931_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M01931_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M01931_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M01931_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M01931_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M01931_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M01935_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M01935_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M01935_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M01935_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M01935_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M01935_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M01935_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M01937_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M01937_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M01937_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M01937_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M01937_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M01937_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M01937_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M03718_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M03718_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M03718_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M03718_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M03718_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M03718_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M03719_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M03719_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M03719_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M03719_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M03719_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M03719_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M03720_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M03720_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M03720_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
M03720_2.00,CisBP_I,Nvec_vc1.1_XM_032375670.2
M03720_2.00,CisBP_I,Nvec_vc1.1_XM_032371744.2
M03720_2.00,CisBP_I,Nvec_vc1.1_XM_032377759.2
M03720_2.00,CisBP_I,Nvec_vc1.1_XM_032362387.2
M04681_2.00,CisBP_I,Nvec_vc1.1_XM_032382520.2
M04681_2.00,CisBP_I,Nvec_vc1.1_XM_032369373.2
M04681_2.00,CisBP_I,Nvec_vc1.1_XM_001628087.3
