gene	gene_module	membership_score	gene	gene_name	common_name	og	pfam	gene_list
Nvec_vc1.1_XM_048730283.1	indianred4	0.852	Nvec_vc1.1_XM_048730283.1	Atf3/Jdp2		bZIP.HG1.17:ATF3/JDP2	bZIP_1	tfs
Nvec_vc1.1_XM_001640805.3	indianred4	0.849	Nvec_vc1.1_XM_001640805.3				Serinc	
Nvec_vc1.1_XM_032370216.2	indianred4	0.84	Nvec_vc1.1_XM_032370216.2					
Nvec_vc1.1_XM_001631417.3	indianred4	0.839	Nvec_vc1.1_XM_001631417.3	Avpr1a/Npsr1/Avpr1b/Oxtr/Gnrhr			7tm_1	
Nvec_vc1.1_XM_048723040.1	indianred4	0.836	Nvec_vc1.1_XM_048723040.1					
Nvec_vc1.1_XM_048724014.1	indianred4	0.813	Nvec_vc1.1_XM_048724014.1	Manf/Cdnf			Armet	
Nvec_vc1.1_XM_048731354.1	indianred4	0.808	Nvec_vc1.1_XM_048731354.1					
Nvec_vc1.1_XM_048730561.1	indianred4	0.801	Nvec_vc1.1_XM_048730561.1				EMP24_GP25L	
Nvec_vc1.1_XM_048734436.1	indianred4	0.795	Nvec_vc1.1_XM_048734436.1					
Nvec_vc1.1_XM_001629544.3	indianred4	0.779	Nvec_vc1.1_XM_001629544.3				Gal-3-0_sulfotr	
Nvec_vc1.1_XM_048720925.1	indianred4	0.764	Nvec_vc1.1_XM_048720925.1				Tubulin/Tubulin/Tubulin_C	
Nvec_vc1.1_XM_001637357.3	indianred4	0.75	Nvec_vc1.1_XM_001637357.3	Hsp90b1			HATPase_c/HSP90	
Nvec_v1g179472	indianred4	0.743	Nvec_v1g179472	Serf1/Serf2			4F5	
Nvec_vc1.1_XM_001636754.3	indianred4	0.74	Nvec_vc1.1_XM_001636754.3				BTB/BACK/PHR	
Nvec_NVE8960	indianred4	0.74	Nvec_NVE8960					
Nvec_vc1.1_XM_001636403.3	indianred4	0.728	Nvec_vc1.1_XM_001636403.3	Tlcd4			TRAM_LAG1_CLN8	
Nvec_vc1.1_XM_032379974.2	indianred4	0.72	Nvec_vc1.1_XM_032379974.2	Mcfd2			EF-hand_7	
Nvec_vc1.1_XM_032374508.2	indianred4	0.715	Nvec_vc1.1_XM_032374508.2				Rubis-subs-bind	
Nvec_vc1.1_XM_001624980.3	indianred4	0.712	Nvec_vc1.1_XM_001624980.3	Pdia4			Thioredoxin/Thioredoxin/Thioredoxin_6/Thioredoxin	
Nvec_vc1.1_XM_001635181.3	indianred4	0.71	Nvec_vc1.1_XM_001635181.3				Glyco_transf_43	
Nvec_vc1.1_XM_001635563.3	indianred4	0.708	Nvec_vc1.1_XM_001635563.3	Dnajc12			DnaJ	
Nvec_vc1.1_XM_032372943.2	indianred4	0.703	Nvec_vc1.1_XM_032372943.2				Gal-3-0_sulfotr	
Nvec_vc1.1_XM_001634318.3	indianred4	0.697	Nvec_vc1.1_XM_001634318.3	Sec22b			Longin/Synaptobrevin	
Nvec_vc1.1_XM_001627158.3	indianred4	0.687	Nvec_vc1.1_XM_001627158.3	Ugdh			UDPG_MGDP_dh_N/UDPG_MGDP_dh/UDPG_MGDP_dh_C	
Nvec_vc1.1_XM_032366334.2	indianred4	0.681	Nvec_vc1.1_XM_032366334.2	Slc35b1			UAA	
Nvec_vc1.1_XM_048725024.1	indianred4	0.675	Nvec_vc1.1_XM_048725024.1	/Dnajc25			DnaJ	
Nvec_vc1.1_XM_032373207.2	indianred4	0.662	Nvec_vc1.1_XM_032373207.2	Plk3/Plk2/Plk5			Pkinase/POLO_box/POLO_box	
Nvec_vc1.1_XM_001641080.3	indianred4	0.66	Nvec_vc1.1_XM_001641080.3				MFS_1_like	
Nvec_vc1.1_XM_032364875.2	indianred4	0.641	Nvec_vc1.1_XM_032364875.2	Slc7a14			AA_permease_2/AA_permease_C	
Nvec_vc1.1_XM_032369958.2	indianred4	0.636	Nvec_vc1.1_XM_032369958.2	B3galt6			Galactosyl_T	
Nvec_vc1.1_XM_032387164.2	indianred4	0.618	Nvec_vc1.1_XM_032387164.2	Zng1			cobW/CobW_C	
Nvec_vc1.1_XM_001635033.3	indianred4	0.617	Nvec_vc1.1_XM_001635033.3	Gm2a			Gal_Lectin/E1_DerP2_DerF2	
Nvec_vc1.1_XM_048732755.1	indianred4	0.613	Nvec_vc1.1_XM_048732755.1	Tgds			GDP_Man_Dehyd	
Nvec_vc1.1_XM_032365051.2	indianred4	0.608	Nvec_vc1.1_XM_032365051.2				CUB/CUB	
Nvec_vc1.1_XM_048731984.1	indianred4	0.6	Nvec_vc1.1_XM_048731984.1	Hyou1			HSP70	
Nvec_vc1.1_XM_001629282.3	indianred4	0.596	Nvec_vc1.1_XM_001629282.3	Erp44			Thioredoxin/Thioredoxin_6	
Nvec_vc1.1_XM_032380239.2	indianred4	0.586	Nvec_vc1.1_XM_032380239.2	Stk19			Stk19	
Nvec_vc1.1_XM_032372346.2	indianred4	0.563	Nvec_vc1.1_XM_032372346.2				UQ_con	
Nvec_NVE22238	indianred4	0.553	Nvec_NVE22238					
Nvec_vc1.1_XM_048728655.1	indianred4	0.552	Nvec_vc1.1_XM_048728655.1	Lmf2			ShK/LMF1	
Nvec_vc1.1_XM_048727633.1	indianred4	0.547	Nvec_vc1.1_XM_048727633.1	Dpy19l1/Dpy19l2			Dpy19	
Nvec_vc1.1_XM_032383627.2	indianred4	0.539	Nvec_vc1.1_XM_032383627.2				ABC_tran/ABC2_membrane_7/ABC2_membrane	
Nvec_vc1.1_XM_032386302.2	indianred4	0.537	Nvec_vc1.1_XM_032386302.2	Dclk2/Dclk1			DCX/DCX/Pkinase	
Nvec_vc1.1_XM_048731568.1	indianred4	0.536	Nvec_vc1.1_XM_048731568.1	Gpcpd1			GDPD	
Nvec_NVE16530	indianred4	0.531	Nvec_NVE16530					
Nvec_vc1.1_XM_048728413.1	indianred4	0.529	Nvec_vc1.1_XM_048728413.1					
Nvec_vc1.1_XM_001638887.3	indianred4	0.513	Nvec_vc1.1_XM_001638887.3				Metallophos	
Nvec_NVE24513	darkorange2	0.977	Nvec_NVE24513					
Nvec_vc1.1_XM_048724836.1	darkorange2	0.972	Nvec_vc1.1_XM_048724836.1	Efhd2/Efhd1			EF-hand_7	
Nvec_NVE9992	darkorange2	0.955	Nvec_NVE9992					
Nvec_vc1.1_XM_032383121.2	darkorange2	0.946	Nvec_vc1.1_XM_032383121.2					
Nvec_vc1.1_XM_032362159.2	darkorange2	0.938	Nvec_vc1.1_XM_032362159.2					
Nvec_vc1.1_XM_032385528.2	darkorange2	0.923	Nvec_vc1.1_XM_032385528.2				CSRNP_N/CSRNP_N	
Nvec_vc1.1_XM_001628602.3	darkorange2	0.921	Nvec_vc1.1_XM_001628602.3	Cotl1			Cofilin_ADF	
Nvec_vc1.1_XM_032384640.2	darkorange2	0.915	Nvec_vc1.1_XM_032384640.2				7tm_1	
Nvec_vc1.1_XM_001632680.3	darkorange2	0.912	Nvec_vc1.1_XM_001632680.3				TatD_DNase	
Nvec_vc1.1_XM_032364636.2	darkorange2	0.905	Nvec_vc1.1_XM_032364636.2	Ifi44l/Ifi44			MMR_HSR1	
Nvec_NVE6437	darkorange2	0.895	Nvec_NVE6437	Fam167a/Fam167b				
Nvec_vc1.1_XM_001637358.3	darkorange2	0.891	Nvec_vc1.1_XM_001637358.3					
Nvec_vc1.1_XM_048731682.1	darkorange2	0.885	Nvec_vc1.1_XM_048731682.1					
Nvec_vc1.1_XM_001635358.3	darkorange2	0.879	Nvec_vc1.1_XM_001635358.3	Fnbp1/Trip10/Fnbp1l			FCH/SH3_1	
Nvec_vc1.1_XM_032371336.2	darkorange2	0.878	Nvec_vc1.1_XM_032371336.2	Zfp36l2/Zfp36l1			Tis11B_N/zf-CCCH/zf-CCCH	
Nvec_vc1.1_XM_032366967.2	darkorange2	0.877	Nvec_vc1.1_XM_032366967.2					
Nvec_vc1.1_XM_001636305.3	darkorange2	0.87	Nvec_vc1.1_XM_001636305.3				zf-CDGSH	
Nvec_vc1.1_XM_048719675.1	darkorange2	0.868	Nvec_vc1.1_XM_048719675.1					
Nvec_vc1.1_XM_032370573.2	darkorange2	0.843	Nvec_vc1.1_XM_032370573.2	Hmbs			Porphobil_deam/Porphobil_deamC	
Nvec_vc1.1_XM_032374688.2	darkorange2	0.841	Nvec_vc1.1_XM_032374688.2					
Nvec_NVE6151	darkorange2	0.833	Nvec_NVE6151					
Nvec_vc1.1_XM_032386768.2	darkorange2	0.83	Nvec_vc1.1_XM_032386768.2	Fbxo36				
Nvec_vc1.1_XM_032377492.2	darkorange2	0.819	Nvec_vc1.1_XM_032377492.2					
Nvec_vc1.1_XM_001629925.3	darkorange2	0.816	Nvec_vc1.1_XM_001629925.3	Fam43a			PID_2	
Nvec_vc1.1_XM_032365713.2	darkorange2	0.815	Nvec_vc1.1_XM_032365713.2				Lipase_GDSL_2	
Nvec_vc1.1_XM_048720187.1	darkorange2	0.811	Nvec_vc1.1_XM_048720187.1	Grb2			SH3_1/SH2/SH3_1	
Nvec_vc1.1_XM_032374244.2	darkorange2	0.798	Nvec_vc1.1_XM_032374244.2					
Nvec_vc1.1_XM_001631336.3	darkorange2	0.796	Nvec_vc1.1_XM_001631336.3	Rnaseh1			Cauli_VI/RNase_H	
Nvec_vc1.1_XM_048731204.1	darkorange2	0.793	Nvec_vc1.1_XM_048731204.1	Scarb2/Cd36			CD36	
Nvec_vc1.1_XM_001636100.3	darkorange2	0.79	Nvec_vc1.1_XM_001636100.3	Gne			ROK	
Nvec_vc1.1_XM_032375635.2	darkorange2	0.785	Nvec_vc1.1_XM_032375635.2	Otx1/Otx2	OtxB	Homeodomains.HG2.46:CRX/OTX1/OTX2	Homeodomain	tfs
Nvec_vc1.1_XM_001633349.3	darkorange2	0.781	Nvec_vc1.1_XM_001633349.3	Cpox			Coprogen_oxidas	
Nvec_vc1.1_XM_048731962.1	darkorange2	0.77	Nvec_vc1.1_XM_048731962.1	Acer3			Ceramidase	
Nvec_vc1.1_XM_032382877.2	darkorange2	0.766	Nvec_vc1.1_XM_032382877.2	Prmt5			PRMT5_TIM/PRMT5/PRMT5_C	
Nvec_vc1.1_XM_001634956.3	darkorange2	0.76	Nvec_vc1.1_XM_001634956.3	Gsc2/Gsc//Obox1/Obox7/Obox2		Homeodomains.HG2.43:GSC/GSC2	Homeodomain	tfs
Nvec_vc1.1_XM_001637159.3	darkorange2	0.711	Nvec_vc1.1_XM_001637159.3	Imp3			Ribosomal_S4/S4	
Nvec_vc1.1_XM_048725063.1	darkorange2	0.71	Nvec_vc1.1_XM_048725063.1					
Nvec_vc1.1_XM_048730249.1	darkorange2	0.705	Nvec_vc1.1_XM_048730249.1		Nvpl1		Lipase/PLAT	
Nvec_NVE9884	darkorange2	0.704	Nvec_NVE9884					
Nvec_vc1.1_XM_032361879.2	darkorange2	0.702	Nvec_vc1.1_XM_032361879.2	Commd2			COMM_domain	
Nvec_vc1.1_XM_032366824.2	darkorange2	0.694	Nvec_vc1.1_XM_032366824.2					
Nvec_v1g240324	darkorange2	0.693	Nvec_v1g240324					
Nvec_vc1.1_XM_001625350.2	darkorange2	0.692	Nvec_vc1.1_XM_001625350.2	Bcl10			CARD	
Nvec_vc1.1_XM_032366225.2	darkorange2	0.688	Nvec_vc1.1_XM_032366225.2	Klf15		zf-C2H2.HG2.5:KLF15	zf-C2H2/zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_048729824.1	darkorange2	0.687	Nvec_vc1.1_XM_048729824.1					
Nvec_vc1.1_XM_048726584.1	darkorange2	0.678	Nvec_vc1.1_XM_048726584.1				MFS_1	
Nvec_vc1.1_XM_001641878.3	darkorange2	0.676	Nvec_vc1.1_XM_001641878.3	Cdk20			Pkinase	
Nvec_vc1.1_XM_048722000.1	darkorange2	0.673	Nvec_vc1.1_XM_048722000.1	Ccdc28a/Ccdc28b			DUF4061	
Nvec_vc1.1_XM_001633920.3	darkorange2	0.672	Nvec_vc1.1_XM_001633920.3				Acetyltransf_1/Acetyltransf_18	
Nvec_vc1.1_XM_032369304.2	darkorange2	0.665	Nvec_vc1.1_XM_032369304.2				Roc	
Nvec_vc1.1_XM_001629838.3	darkorange2	0.663	Nvec_vc1.1_XM_001629838.3	Mat1a/Mat2a			S-AdoMet_synt_N/S-AdoMet_synt_M/S-AdoMet_synt_C	
Nvec_vc1.1_XM_032373618.2	darkorange2	0.66	Nvec_vc1.1_XM_032373618.2	Nkx2-2/Nkx2-9	Nkx-2.2a	Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	tfs
Nvec_vc1.1_XM_001633156.3	darkorange2	0.653	Nvec_vc1.1_XM_001633156.3			T-box.HG1.1:like:MGA/TBX1/TBX2/TBX3/TBX4/TBX5/TBX6/TBX10/TBX15/TBX18/TBX20/TBX22	T-box	tfs
Nvec_vc1.1_XM_048731256.1	darkorange2	0.646	Nvec_vc1.1_XM_048731256.1	Alad			ALAD	
Nvec_vc1.1_XM_048720908.1	darkorange2	0.641	Nvec_vc1.1_XM_048720908.1				SAM_2	
Nvec_vc1.1_XM_032362536.2	darkorange2	0.638	Nvec_vc1.1_XM_032362536.2	Bola3			BolA	
Nvec_vc1.1_XM_048732586.1	darkorange2	0.635	Nvec_vc1.1_XM_048732586.1	Chek1			Pkinase	
Nvec_NVE1711	darkorange2	0.635	Nvec_NVE1711					
Nvec_vc1.1_XM_032385556.2	darkorange2	0.631	Nvec_vc1.1_XM_032385556.2	Pou5f1/Pou5f2		Homeodomains.HG4.9:like:POU3F1/POU3F2/POU3F3/POU3F4	Pou/Homeodomain	tfs
Nvec_vc1.1_XM_001624387.3	darkorange2	0.631	Nvec_vc1.1_XM_001624387.3				Ras	
Nvec_vc1.1_XM_001629063.3	darkorange2	0.629	Nvec_vc1.1_XM_001629063.3				SH2/SOCS_box	
Nvec_vc1.1_XM_048731587.1	darkorange2	0.627	Nvec_vc1.1_XM_048731587.1	Rgl2/Rgl1/Ralgds/Rgl3			RasGEF_N/RasGEF/RA	
Nvec_vc1.1_XM_032365451.2	darkorange2	0.626	Nvec_vc1.1_XM_032365451.2					
Nvec_vc1.1_XM_032362304.2	darkorange2	0.625	Nvec_vc1.1_XM_032362304.2	Pgk1/Pgk2			PGK	
Nvec_NVE12148	darkorange2	0.625	Nvec_NVE12148				Phospho_p8	
Nvec_v1g238107	darkorange2	0.623	Nvec_v1g238107					
Nvec_vc1.1_XM_001636769.3	darkorange2	0.622	Nvec_vc1.1_XM_001636769.3	Gpd1/Gpd1l			NAD_Gly3P_dh_N/NAD_Gly3P_dh_C	
Nvec_vc1.1_XM_032379688.2	darkorange2	0.619	Nvec_vc1.1_XM_032379688.2		NVHD033-ANTP	Homeodomains.HG1.39:BARHL1/BARHL2	Homeodomain	tfs
Nvec_vc1.1_XM_048726437.1	darkorange2	0.618	Nvec_vc1.1_XM_048726437.1	Slc16a2/Slc16a10			MFS_1	
Nvec_vc1.1_XM_001634863.3	darkorange2	0.617	Nvec_vc1.1_XM_001634863.3				Tropomyosin	
Nvec_v1g162063	darkorange2	0.602	Nvec_v1g162063				Robl_LC7	
Nvec_vc1.1_XM_001626788.3	darkorange2	0.601	Nvec_vc1.1_XM_001626788.3	Wdr45b				
Nvec_vc1.1_XM_001641352.3	darkorange2	0.595	Nvec_vc1.1_XM_001641352.3	Pepd			AMP_N/Peptidase_M24	
Nvec_vc1.1_XM_032365778.2	darkorange2	0.59	Nvec_vc1.1_XM_032365778.2	Ccdc167			CCDC-167	
Nvec_vc1.1_XM_001629441.3	darkorange2	0.588	Nvec_vc1.1_XM_001629441.3	Commd7			COMM_domain	
Nvec_vc1.1_XM_001637922.3	darkorange2	0.586	Nvec_vc1.1_XM_001637922.3	Atxn7l3b/Atxn7l3			Sgf11/SCA7	
Nvec_vc1.1_XM_048721652.1	darkorange2	0.584	Nvec_vc1.1_XM_048721652.1	Rpf2			Brix	
Nvec_vc1.1_XM_001624077.3	darkorange2	0.583	Nvec_vc1.1_XM_001624077.3				zf-CCCH_4	
Nvec_vc1.1_XM_001640353.3	darkorange2	0.578	Nvec_vc1.1_XM_001640353.3	Cdr2l/Cdr2				
Nvec_vc1.1_XM_048724960.1	darkorange2	0.578	Nvec_vc1.1_XM_048724960.1	Dcps			DcpS/DcpS_C	
Nvec_vc1.1_XM_001628645.3	darkorange2	0.575	Nvec_vc1.1_XM_001628645.3			zf-C2H2.HG1.88:MYNN	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_001622409.3	darkorange2	0.575	Nvec_vc1.1_XM_001622409.3					
Nvec_vc1.1_XM_001636545.3	darkorange2	0.572	Nvec_vc1.1_XM_001636545.3	Pop5			RNase_P_Rpp14	
Nvec_vc1.1_XM_001638723.3	darkorange2	0.571	Nvec_vc1.1_XM_001638723.3	Nudc			Nudc_N/CS	
Nvec_vc1.1_XM_001623372.3	darkorange2	0.567	Nvec_vc1.1_XM_001623372.3				Ras	
Nvec_vc1.1_XM_032384850.2	darkorange2	0.566	Nvec_vc1.1_XM_032384850.2	Cndp2			Peptidase_M20/M20_dimer	
Nvec_vc1.1_XM_032382399.2	darkorange2	0.566	Nvec_vc1.1_XM_032382399.2	Tgfb1i1/Lpxn/Pxn			LIM/LIM/LIM/LIM	
Nvec_NVE13323	darkorange2	0.565	Nvec_NVE13323					
Nvec_vc1.1_XM_001633241.3	darkorange2	0.563	Nvec_vc1.1_XM_001633241.3	Gm50387/Znrd2			Auto_anti-p27	
Nvec_vc1.1_XM_032370802.2	darkorange2	0.562	Nvec_vc1.1_XM_032370802.2	Ezr/Msn/Rdx			FERM_N/FERM_M/FERM_C/ERM	
Nvec_vc1.1_XM_032362379.2	darkorange2	0.561	Nvec_vc1.1_XM_032362379.2	Nkx2-2/Nkx2-9		Homeodomains.HG1.19:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8/NKX3-1/NKX3-2	Homeodomain	tfs
Nvec_vc1.1_XM_001640937.3	darkorange2	0.56	Nvec_vc1.1_XM_001640937.3				Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin/Thymosin	
Nvec_vc1.1_XM_032380356.2	darkorange2	0.555	Nvec_vc1.1_XM_032380356.2					
Nvec_vc1.1_XM_001636124.3	darkorange2	0.554	Nvec_vc1.1_XM_001636124.3	Mnat1			zf-C3HC4_5/MAT1	
Nvec_vc1.1_XM_032364881.2	darkorange2	0.552	Nvec_vc1.1_XM_032364881.2	Mob3c/Mob3b/Mob3a			Mob1_phocein	
Nvec_vc1.1_XM_001636475.3	darkorange2	0.551	Nvec_vc1.1_XM_001636475.3	Rab33b/Rab33a			Ras	
Nvec_vc1.1_XM_048722771.1	darkorange2	0.551	Nvec_vc1.1_XM_048722771.1					
Nvec_vc1.1_XM_001624543.3	darkorange2	0.55	Nvec_vc1.1_XM_001624543.3				Ndr	
Nvec_vc1.1_XM_048722690.1	darkorange2	0.545	Nvec_vc1.1_XM_048722690.1	Setd3			SET/Rubis-subs-bind	
Nvec_vc1.1_XM_001624702.3	darkorange2	0.544	Nvec_vc1.1_XM_001624702.3	Accs/Accsl			Aminotran_1_2	
Nvec_vc1.1_XM_001632919.3	darkorange2	0.544	Nvec_vc1.1_XM_001632919.3	Cacybp			Siah-Interact_N/CS	
Nvec_vc1.1_XM_032378750.2	darkorange2	0.544	Nvec_vc1.1_XM_032378750.2				Amidase	
Nvec_vc1.1_XM_001624988.3	darkorange2	0.544	Nvec_vc1.1_XM_001624988.3	Hprt1			Pribosyltran	
Nvec_vc1.1_XM_032379496.2	darkorange2	0.54	Nvec_vc1.1_XM_032379496.2					
Nvec_vc1.1_XM_001626707.3	darkorange2	0.538	Nvec_vc1.1_XM_001626707.3				Usp	
Nvec_vc1.1_XM_032375103.2	darkorange2	0.533	Nvec_vc1.1_XM_032375103.2	Sufu			SUFU/SUFU_C	
Nvec_vc1.1_XM_001623829.3	darkorange2	0.533	Nvec_vc1.1_XM_001623829.3				ECH_1	
Nvec_vc1.1_XM_048719818.1	darkorange2	0.53	Nvec_vc1.1_XM_048719818.1					
Nvec_vc1.1_XM_001639226.3	darkorange2	0.528	Nvec_vc1.1_XM_001639226.3	Grpel2/Grpel1			GrpE	
Nvec_vc1.1_XM_048726226.1	darkorange2	0.521	Nvec_vc1.1_XM_048726226.1				Laminin_G_3	
Nvec_vc1.1_XM_032366075.2	darkorange2	0.519	Nvec_vc1.1_XM_032366075.2	Gtf2f1			TFIIF_alpha	
Nvec_vc1.1_XM_048732327.1	darkorange2	0.513	Nvec_vc1.1_XM_048732327.1				Rhodanese	
Nvec_vc1.1_XM_048734358.1	darkorange2	0.511	Nvec_vc1.1_XM_048734358.1				Mito_carr/Mito_carr/Mito_carr	
Nvec_NVE8115	darkorange2	0.509	Nvec_NVE8115					
Nvec_vc1.1_XM_032366182.2	darkorange2	0.509	Nvec_vc1.1_XM_032366182.2					
Nvec_vc1.1_XM_032380897.2	darkorange2	0.506	Nvec_vc1.1_XM_032380897.2				PH	
Nvec_vc1.1_XM_048725696.1	darkorange2	0.505	Nvec_vc1.1_XM_048725696.1					
Nvec_vc1.1_XM_001638455.3	darkorange2	0.502	Nvec_vc1.1_XM_001638455.3	Spr			adh_short	
Nvec_vc1.1_XM_048721344.1	darkorange2	0.501	Nvec_vc1.1_XM_048721344.1				RGM_C	
Nvec_vc1.1_XM_001639517.3	magenta	0.977	Nvec_vc1.1_XM_001639517.3	Sbspon			TSP1_spondin	
Nvec_vc1.1_XM_032382726.2	magenta	0.959	Nvec_vc1.1_XM_032382726.2	Plod2/Plod1/Plod3				
Nvec_vc1.1_XM_032367731.2	magenta	0.954	Nvec_vc1.1_XM_032367731.2	Fam89a/Fam89b				
Nvec_vc1.1_XM_032386270.2	magenta	0.948	Nvec_vc1.1_XM_032386270.2				fn3	
Nvec_vc1.1_XM_001633510.3	magenta	0.941	Nvec_vc1.1_XM_001633510.3				RINGv	
Nvec_vc1.1_XM_048726696.1	magenta	0.922	Nvec_vc1.1_XM_048726696.1				Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF	
Nvec_vc1.1_XM_001623946.3	magenta	0.913	Nvec_vc1.1_XM_001623946.3	Hesx1		Homeodomains.HG2.11:DUX4/DUXA/DUXB	Homeodomain	tfs
Nvec_vc1.1_XM_032363357.2	magenta	0.905	Nvec_vc1.1_XM_032363357.2	Rbm46/Rbm47/A1cf/Dnd1			RRM_1/RRM_1/RRM_1/DND1_DSRM	
Nvec_vc1.1_XM_032385020.2	magenta	0.9	Nvec_vc1.1_XM_032385020.2	Cercam/Colgalt1/Colgalt2			Glyco_tranf_2_4/Glyco_transf_25	
Nvec_vc1.1_XM_032380896.2	magenta	0.9	Nvec_vc1.1_XM_032380896.2				7tm_1	
Nvec_v1g239120	magenta	0.895	Nvec_v1g239120					
Nvec_vc1.1_XM_032384891.2	magenta	0.893	Nvec_vc1.1_XM_032384891.2	Cntnap3			Collagen/Collagen/Ig_3/Ig_3/Ig_3/Lectin_C	
Nvec_vc1.1_XM_032383688.1	magenta	0.882	Nvec_vc1.1_XM_032383688.1					
Nvec_vc1.1_XM_048727819.1	magenta	0.877	Nvec_vc1.1_XM_048727819.1	Adamtsl5			TSP_1/ADAM_spacer1/TSP_1/TSP_1/NTR/NTR/NTR/NTR/NTR	
Nvec_vc1.1_XM_032364690.2	magenta	0.875	Nvec_vc1.1_XM_032364690.2					
Nvec_vc1.1_XM_048733547.1	magenta	0.872	Nvec_vc1.1_XM_048733547.1				SPARC_Ca_bdg	
Nvec_vc1.1_XM_001634267.3	magenta	0.87	Nvec_vc1.1_XM_001634267.3					
Nvec_vc1.1_XM_032379521.2	magenta	0.869	Nvec_vc1.1_XM_032379521.2				ShK/ShK/ShK/F5_F8_type_C/ShK/Trypsin	
Nvec_vc1.1_XM_001628443.3	magenta	0.869	Nvec_vc1.1_XM_001628443.3	Hs6st3/Hs6st2/Hs6st1			Sulfotransfer_2	
Nvec_vc1.1_XM_032382427.2	magenta	0.866	Nvec_vc1.1_XM_032382427.2				PG_binding_1/Peptidase_M10/Hemopexin/Hemopexin/Hemopexin/Hemopexin	
Nvec_vc1.1_XM_048733763.1	magenta	0.862	Nvec_vc1.1_XM_048733763.1	Rtbdn			Folate_rec	
Nvec_vc1.1_XM_048725047.1	magenta	0.861	Nvec_vc1.1_XM_048725047.1				7tm_1	
Nvec_vc1.1_XM_048733219.1	magenta	0.861	Nvec_vc1.1_XM_048733219.1				SPARC_Ca_bdg/Thyroglobulin_1	
Nvec_vc1.1_XM_032378450.2	magenta	0.855	Nvec_vc1.1_XM_032378450.2				EGF_CA/EGF/EGF_CA/EGF_CA/FXa_inhibition/EGF_CA	
Nvec_vc1.1_XM_032379868.2	magenta	0.848	Nvec_vc1.1_XM_032379868.2				Trypsin	
Nvec_vc1.1_XM_001641064.3	magenta	0.841	Nvec_vc1.1_XM_001641064.3				ANF_receptor/7tm_3	
Nvec_vc1.1_XM_032376953.2	magenta	0.839	Nvec_vc1.1_XM_032376953.2				DSL/DSL/DSL/DSL/DSL	
Nvec_vc1.1_XM_032373913.2	magenta	0.834	Nvec_vc1.1_XM_032373913.2				SAA	
Nvec_vc1.1_XM_048725908.1	magenta	0.834	Nvec_vc1.1_XM_048725908.1	Lama5/Lama3			Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_G_3/Laminin_G_2/Laminin_G_2/Laminin_G_2/Laminin_G_1/Laminin_G_2	
Nvec_vc1.1_XM_032373866.2	magenta	0.828	Nvec_vc1.1_XM_032373866.2	Sulf1/Sulf2			Sulfatase	
Nvec_vc1.1_XM_032383755.2	magenta	0.828	Nvec_vc1.1_XM_032383755.2				Kazal_1/Kazal_2/Kazal_2	
Nvec_vc1.1_XM_048724280.1	magenta	0.825	Nvec_vc1.1_XM_048724280.1	Itga9/Itga4/Itga10/Itga2/Itga1			VCBS/Integrin_alpha2	
Nvec_vc1.1_XM_001627409.3	magenta	0.821	Nvec_vc1.1_XM_001627409.3					
Nvec_NVE4470	magenta	0.819	Nvec_NVE4470					
Nvec_vc1.1_XM_048728347.1	magenta	0.804	Nvec_vc1.1_XM_048728347.1	Tecr			Steroid_dh	
Nvec_vc1.1_XM_001641286.3	magenta	0.796	Nvec_vc1.1_XM_001641286.3				TIMP	
Nvec_vc1.1_XM_032379260.2	magenta	0.789	Nvec_vc1.1_XM_032379260.2				Fz/Frizzled	
Nvec_vc1.1_XM_001640929.3	magenta	0.787	Nvec_vc1.1_XM_001640929.3	Serhl			Abhydrolase_1	
Nvec_vc1.1_XM_048730287.1	magenta	0.786	Nvec_vc1.1_XM_048730287.1	Lamb1/Lamb2			Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF	
Nvec_vc1.1_XM_032377472.2	magenta	0.786	Nvec_vc1.1_XM_032377472.2				fn2/Astacin/ShK/ShK	
